Model,Treatment,Treatment target,Treatment type,BestResponse,Day_BestResponse,BestAvgResponse,Day_BestAvgResponse,TimeToDouble,Day_Last,ResponseCategory
X-1228,LGH447,PIM,single,-25.700000000000003,13,-25.120000000000005,13,39.60325406758448,61,SD-->PD
X-1228,LLM871,FGFR2/4,single,-69.9,11,-53.22,15,68.19068736141907,75,PR-->PD
X-1228,binimetinib,"MAP2K1,MAP2K2,MAPK",single,75.9,22,-2.174999999999997,12,18.39735894357743,28,PD
X-1228,untreated,"UNKNOWN,Untreated",single,99.1,20,52.150000000000006,11,20.136363636363637,39,PD
X-1228,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,-26.90000000000001,9,-19.960000000000008,13,31.568141592920355,90,SD-->PD
X-1234,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,170.89999999999998,23,17.92,12,19.09366391184573,41,PD
X-1256,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,146.4,20,37.920000000000016,12,13.627634660421544,26,PD
X-127,BGJ398,FGFR,single,-100.0,13,-96.78518518518518,248,248.0,248,CR
X-127,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-100.0,76,-87.28888888888889,334,334.0,334,CR
X-127,BYL719,PIK3CA,single,-16.0,17,-7.0,17,31.0,31,SD-->PD
X-127,BYL719 + HSP990,"PIK3CA,HSP90",combo,-8.599999999999994,23,7.674999999999997,23,30.0,30,SD-->PD
X-127,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,10.299999999999995,29,25.84999999999999,12,33.0,33,SD
X-127,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-39.6,20,-19.766666666666666,33,33.0,33,SD
X-127,HDM201,MDM2,single,-100.0,34,-61.083333333333336,38,38.0,38,CR
X-127,"figitumumab""",IGF1R,single,-7.900000000000006,22,14.140000000000017,12,29.131147540983605,33,SD-->PD
X-127,HSP990,HSP90,single,-64.3,10,-36.86666666666666,27,38.0,38,PR-->PD
X-127,INC280,MET,single,152.0,20,28.5,12,16.31205673758865,33,PD
X-127,INC280 + trastuzumab,"ERBB2,MET",combo,164.10000000000002,20,54.30000000000001,12,12.28021978021978,33,PD
X-127,LEE011,"CDK4,CDK6,CDK4/6",single,-15.799999999999995,10,-2.4833333333333343,17,31.0,31,SD
X-127,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,93.0,26,81.29999999999998,11,8.226305609284333,49,PD
X-127,LJM716,ERBB3,single,79.80000000000001,23,45.650000000000006,12,24.73142857142857,33,PD
X-127,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,120.7,20,31.17500000000001,12,17.339331619537276,33,PD
X-127,LLM871,FGFR2/4,single,-100.0,19,-95.48196721311476,329,329.0,329,CR
X-127,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-100.0,20,-87.25666666666666,119,119.0,119,CR
X-127,everolimus,MTOR,single,-32.2,40,-15.07142857142857,47,54.0,54,SD-->PD
X-127,trastuzumab,ERBB2,single,4.0,12,4.049999999999997,12,33.0,33,SD-->PD
X-1270,5FU,chemotherapy,single,150.8,23,64.875,12,10.98936170212766,23,PD
X-1270,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,381.3,21,118.51999999999998,14,6.462264150943397,21,PD
X-1270,BKM120 + LJC049,"panPI3K,TNKS",combo,-9.700000000000005,10,1.8200000000000072,13,43.0,43,SD-->PD
X-1270,BYL719,PIK3CA,single,-9.099999999999994,22,-3.214285714285708,22,66.0,66,SD-->PD
X-1270,BYL719 + cetuximab,"PIK3CA,EGFR",combo,61.69999999999999,23,19.77500000000001,13,37.0,37,PD
X-1270,BYL719 + cetuximab + encorafenib,"PIK3CA,EGFR,BRAF",combo,101.8,21,26.47499999999999,11,17.0,41,PD
X-1270,BYL719 + encorafenib,"PIK3CA,BRAF",combo,184.2,24,72.32,13,10.513761467889909,27,PD
X-1270,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,65.6,27,10.199999999999989,12,28.271719038817007,43,PD
X-1270,BYL719 + binimetinib,"PIK3CA,MAPK",combo,-23.5,21,-8.929999999999993,31,87.0,87,SD-->PD
X-1270,cetuximab + encorafenib,"EGFR,BRAF",combo,174.3,21,66.55000000000001,11,11.0,35,PD
X-1270,CGM097,MDM2,single,573.0,21,119.95999999999998,14,6.747628083491461,21,PD
X-1270,CKX620,MAPK,single,28.19999999999999,35,-6.739999999999995,14,39.0,39,SD-->PD
X-1270,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,19.09999999999999,18,14.799999999999995,12,62.1578947368421,66,SD-->PD
X-1270,HDM201,MDM2,single,489.2000000000001,21,136.51999999999998,14,5.502369668246446,21,PD
X-1270,LEE011,"CDK4,CDK6,CDK4/6",single,45.30000000000001,20,11.75,12,30.715775749674055,33,PD
X-1270,encorafenib,BRAF,single,130.3,21,33.06,14,16.729903536977492,27,PD
X-1270,LJC049,TNKS,single,-22.40000000000001,39,18.13333333333334,53,53.0,53,SD-->PD
X-1270,LKA136,"NTRK1,NTRK2,NTRK3",single,379.0,24,50.92499999999998,11,9.457777777777778,24,PD
X-1270,binimetinib,"MAP2K1,MAP2K2,MAPK",single,94.2,9,61.599999999999994,9,9.0,9,PD
X-1270,untreated,"UNKNOWN,Untreated",single,25.59999999999999,18,16.466666666666654,14,25.974554707379134,56,SD-->PD
X-128,BGJ398,FGFR,single,145.1,22,28.200000000000017,12,16.05882352941176,26,PD
X-128,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-100.0,32,-87.11363636363636,98,140.50588235294117,156,CR-->-->PD
X-128,BYL719,PIK3CA,single,-59.3,51,-49.57333333333334,61,112.76565656565656,138,PR-->-->PD
X-128,BYL719 + HSP990,"PIK3CA,HSP90",combo,-57.7,43,-19.93125000000001,58,92.656914893617,104,SD-->PD
X-128,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-82.7,37,-64.75384615384615,52,143.6740331491713,154,PR-->-->PD
X-128,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,90.8,23,34.02000000000001,13,24.755725190839694,42,PD
X-128,HDM201,MDM2,single,25.0,22,23.950000000000003,11,30.597701149425287,32,SD
X-128,"figitumumab""",IGF1R,single,204.4,20,31.95999999999998,13,14.824561403508772,24,PD
X-128,HSP990,HSP90,single,-62.4,50,-32.14615384615385,50,50.0,50,PR
X-128,INC280,MET,single,184.5,22,50.81999999999999,12,11.975193798449611,33,PD
X-128,INC280 + trastuzumab,"ERBB2,MET",combo,46.19999999999999,22,32.120000000000005,15,29.622673434856175,33,PD
X-128,LEE011,"CDK4,CDK6,CDK4/6",single,51.80000000000001,24,33.75999999999999,13,31.0,31,PD
X-128,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-60.3,41,-41.62307692307692,52,131.39423076923077,161,PR-->-->PD
X-128,LJM716,ERBB3,single,168.2,33,68.25999999999999,12,6.953395472703063,33,PD
X-128,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,-46.4,26,-12.875,36,47.0,47,SD-->PD
X-128,LLM871,FGFR2/4,single,132.2,24,21.09999999999999,13,16.90931989924433,31,PD
X-128,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-68.3,26,-41.54,50,96.37841726618706,104,PR-->PD
X-128,everolimus,MTOR,single,1.2000000000000028,18,5.183333333333337,18,32.0,32,SD-->PD
X-128,trastuzumab,ERBB2,single,255.2,22,47.125,12,13.6271186440678,26,PD
X-1286,BGJ398,FGFR,single,210.0,21,45.25,14,14.181640625,41,PD
X-1286,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-49.5,144,-19.268292682926827,144,144.0,144,SD
X-1286,BYL719,PIK3CA,single,45.099999999999994,21,11.924999999999995,11,34.573964497041416,60,PD
X-1286,BYL719 + LEE011,"PIK3CA,CDK4/6",combo,-37.0,52,-21.49375000000001,52,52.0,52,SD
X-1286,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,13.400000000000006,11,3.4000000000000057,11,26.835249042145595,81,SD-->PD
X-1286,CGM097,MDM2,single,229.7,21,42.05000000000001,14,13.27361963190184,35,PD
X-1286,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-33.2,102,-19.48064516129033,105,123.0,123,SD
X-1286,HDM201,MDM2,single,103.0,21,41.75999999999999,14,20.402985074626866,41,PD
X-1286,INC424,JAK,single,61.599999999999994,21,8.825000000000003,11,26.35483870967742,60,PD
X-1286,LEE011,"CDK4,CDK6,CDK4/6",single,88.0,21,14.025000000000006,11,21.711462450592887,38,PD
X-1286,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,0.7000000000000028,12,0.1799999999999926,12,57.0,57,SD-->PD
X-1286,LFA102,PRLR ,single,153.3,20,38.099999999999994,13,13.0253164556962,56,PD
X-1286,LJM716,ERBB3,single,53.19999999999999,21,4.450000000000003,11,26.836521739130433,45,PD
X-1286,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,97.0,20,23.340000000000003,13,20.19736842105263,49,PD
X-1286,LKA136,"NTRK1,NTRK2,NTRK3",single,93.7,21,8.974999999999994,11,21.203225806451613,38,PD
X-1286,LLM871,FGFR2/4,single,76.4,20,11.079999999999998,13,28.059800664451828,69,PD
X-1286,binimetinib,"MAP2K1,MAP2K2,MAPK",single,34.69999999999999,21,2.825000000000003,11,43.19298245614035,81,SD-->PD
X-1286,trastuzumab,ERBB2,single,156.89999999999998,20,20.179999999999993,13,15.453102453102453,49,PD
X-1286,untreated,"UNKNOWN,Untreated",single,340.5,21,106.975,14,9.47113884555382,28,PD
X-1286,LFW527 + everolimus,"IGF1R,MTOR",combo,11.400000000000006,10,5.799999999999997,14,45.76010781671159,80,SD-->PD
X-1289,abraxane,Tubulin,single,331.6,21,91.45999999999998,13,5.759791122715404,21,PD
X-1289,abraxane + gemcitabine,"Tubulin,chemotherapy",combo,42.0,24,6.5,14,33.628571428571426,56,PD
X-1289,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,184.8,21,82.5,12,6.015028901734103,32,PD
X-1289,BYL719,PIK3CA,single,90.6,20,36.34,13,21.387453874538743,48,PD
X-1289,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-100.0,35,-80.28928571428571,95,95.0,95,CR
X-1289,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,88.9,20,24.940000000000012,13,27.0,45,PD
X-1289,HDM201,MDM2,single,-15.700000000000005,39,16.691666666666663,39,39.0,39,SD
X-1289,"figitumumab""",IGF1R,single,337.8,22,73.92500000000001,12,8.198895027624308,22,PD
X-1289,"figitumumab"" + binimetinib","IGF1R,MAPK",combo,91.8,29,37.69999999999999,12,18.692307692307693,39,PD
X-1289,gemcitabine-50mpk,chemotherapy,single,-100.0,48,-77.078125,111,111.0,111,CR
X-1289,INC424,JAK,single,194.8,20,53.62,13,9.890961262553802,27,PD
X-1289,LEE011,"CDK4,CDK6,CDK4/6",single,285.8,16,94.66,13,6.9010989010989015,16,PD
X-1289,WNT974,PORCN,single,239.3,23,42.400000000000006,12,10.29984544049459,30,PD
X-1289,LKA136,"NTRK1,NTRK2,NTRK3",single,-100.0,51,-56.3304347826087,83,6.501953125000001,83,CR
X-1289,binimetinib-3.5mpk,MAPK,single,-23.09999999999999,12,16.13333333333334,19,33.603658536585364,39,SD
X-1289,untreated,"UNKNOWN,Untreated",single,221.5,23,40.97999999999999,12,10.983606557377048,33,PD
X-129,BGJ398,FGFR,single,51.5,20,5.340000000000003,13,31.0,31,PD
X-129,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-60.0,9,-26.950000000000003,9,9.0,9,PR
X-129,BYL719,PIK3CA,single,-100.0,125,-79.86727272727273,251,251.0,251,CR-->PD
X-129,BYL719 + HSP990,"PIK3CA,HSP90",combo,-59.9,9,-29.233333333333334,9,9.0,9,PR
X-129,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-96.8,88,-79.32083333333333,97,285.0,285,CR-->-->PD
X-129,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-75.5,17,-52.42222222222222,31,45.9644128113879,70,PR-->PD
X-129,HDM201,MDM2,single,8.099999999999994,10,5.340000000000003,13,24.0,24,SD-->PD
X-129,"figitumumab""",IGF1R,single,189.6,20,57.78,13,9.585774058577408,24,PD
X-129,HSP990,HSP90,single,282.3,20,80.18,13,7.668292682926829,24,PD
X-129,INC280,MET,single,120.8,21,14.099999999999994,11,19.049999999999997,32,PD
X-129,INC280 + trastuzumab,"ERBB2,MET",combo,86.0,20,18.549999999999997,13,20.525657071339175,30,PD
X-129,LEE011,"CDK4,CDK6,CDK4/6",single,-10.099999999999994,27,14.736363636363636,34,41.0,41,SD-->PD
X-129,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-63.0,31,-40.83636363636364,42,95.77267080745342,108,PR-->PD
X-129,LJM716,ERBB3,single,82.6,20,37.875,13,20.947368421052634,30,PD
X-129,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,92.6,20,29.69999999999999,13,20.847790507364977,31,PD
X-129,LLM871,FGFR2/4,single,198.7,20,69.95999999999998,13,9.70796460176991,24,PD
X-129,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-13.0,13,-0.9500000000000028,13,30.0,30,SD-->PD
X-129,everolimus,MTOR,single,40.900000000000006,20,9.420000000000002,13,24.0,24,PD
X-129,trastuzumab,ERBB2,single,262.7,20,83.02000000000001,13,6.583333333333333,24,PD
X-129,untreated,"UNKNOWN,Untreated",single,132.2,20,32.619999999999976,13,17.26345609065156,31,PD
X-1290,5FU,chemotherapy,single,-35.2,13,-31.760000000000005,13,56.96052631578947,62,SD-->PD
X-1290,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,272.7,12,108.875,12,7.258099945085118,12,PD
X-1290,BKM120 + LJC049,"panPI3K,TNKS",combo,27.5,16,7.3799999999999955,14,16.0,16,SD-->PD
X-1290,BYL719,PIK3CA,single,352.0,21,31.700000000000017,11,12.161928306551298,24,PD
X-1290,BYL719 + cetuximab,"PIK3CA,EGFR",combo,145.7,21,44.47999999999999,14,16.322259136212622,21,PD
X-1290,BYL719 + cetuximab + encorafenib,"PIK3CA,EGFR,BRAF",combo,270.3,22,52.82499999999999,11,9.977363515312916,29,PD
X-1290,BYL719 + encorafenib,"PIK3CA,BRAF",combo,84.5,22,26.299999999999997,14,23.371681415929203,27,PD
X-1290,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-44.7,11,-26.66249999999999,24,92.0,92,SD
X-1290,BYL719 + binimetinib,"PIK3CA,MAPK",combo,78.69999999999999,22,74.20000000000002,17,5.067226890756302,24,PD
X-1290,cetuximab + encorafenib,"EGFR,BRAF",combo,428.6,21,73.13333333333333,11,8.534772182254196,29,PD
X-1290,CGM097,MDM2,single,818.1,15,251.175,12,4.0,15,PD
X-1290,CKX620,MAPK,single,519.5,21,66.79999999999998,12,7.991845056065239,25,PD
X-1290,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,356.9,21,37.0,11,11.495511669658889,24,PD
X-1290,HDM201,MDM2,single,294.4,25,78.85,12,8.295774647887324,28,PD
X-1290,LEE011,"CDK4,CDK6,CDK4/6",single,205.1,21,29.97499999999999,12,16.789802289281997,28,PD
X-1290,encorafenib,BRAF,single,738.0,17,88.42500000000001,11,8.421663442940039,17,PD
X-1290,LJC049,TNKS,single,452.5,21,155.4,11,4.530516431924882,21,PD
X-1290,LKA136,"NTRK1,NTRK2,NTRK3",single,111.6,24,84.82499999999999,11,5.876506024096385,24,PD
X-1290,binimetinib,"MAP2K1,MAP2K2,MAPK",single,184.9,12,80.875,12,6.617718446601941,12,PD
X-1290,untreated,"UNKNOWN,Untreated",single,425.9,21,77.75,13,9.288683602771362,30,PD
X-1290,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,111.5,17,35.06,13,15.277153558052431,17,PD
X-1298,BGJ398,FGFR,single,167.39999999999998,27,13.825000000000005,12,14.93659621802002,37,PD
X-1298,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-66.4,65,-46.19666666666667,114,114.0,114,PR
X-1298,BYL719,PIK3CA,single,274.0,21,72.47500000000002,12,8.187610619469027,21,PD
X-1298,BYL719 + LEE011,"PIK3CA,CDK4/6",combo,196.1,22,49.16,11,9.983050847457628,32,PD
X-1298,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,318.0,21,54.68000000000001,13,10.550413223140495,31,PD
X-1298,CGM097,MDM2,single,380.3,21,64.94999999999999,12,9.395017793594306,21,PD
X-1298,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,146.2,27,26.075000000000003,12,18.06896551724138,27,PD
X-1298,HDM201,MDM2,single,356.2,21,76.125,12,8.48989898989899,21,PD
X-1298,INC424,JAK,single,-20.5,12,-10.75,12,24.930286599535243,37,SD-->PD
X-1298,LEE011,"CDK4,CDK6,CDK4/6",single,77.80000000000001,27,14.950000000000005,12,31.53061224489796,37,PD
X-1298,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-86.8,54,-64.98666666666666,114,114.0,114,PR
X-1298,LFA102,PRLR ,single,66.0,14,7.0,11,14.0,14,PD
X-1298,LJM716,ERBB3,single,124.9,22,13.040000000000006,11,15.20136518771331,32,PD
X-1298,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,128.4,22,0.519999999999996,11,18.116239316239316,29,PD
X-1298,LKA136,"NTRK1,NTRK2,NTRK3",single,298.2,21,96.675,12,7.230694980694981,21,PD
X-1298,LLM871,FGFR2/4,single,27.59999999999999,20,18.08,12,33.0,33,SD-->PD
X-1298,binimetinib,"MAP2K1,MAP2K2,MAPK",single,92.2,22,68.475,12,8.816568047337277,22,PD
X-1298,trastuzumab,ERBB2,single,195.8,22,32.81999999999999,11,12.019455252918288,32,PD
X-1298,untreated,"UNKNOWN,Untreated",single,322.5,27,59.599999999999994,12,11.630597014925373,37,PD
X-1298,LFW527 + everolimus,"IGF1R,MTOR",combo,-58.2,9,-32.36,13,13.0,13,PR
X-1303,5FU,chemotherapy,single,-19.40000000000001,11,-17.53333333333333,16,61.921875,92,SD-->PD
X-1303,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,183.6,23,34.5,11,16.648171500630518,23,PD
X-1303,BYL719,PIK3CA,single,-29.09999999999999,9,-17.92,18,28.0,28,SD-->PD
X-1303,BYL719 + cetuximab,"PIK3CA,EGFR",combo,64.0,40,28.94999999999999,11,27.78709677419355,76,PD
X-1303,BYL719 + cetuximab + encorafenib,"PIK3CA,EGFR,BRAF",combo,42.400000000000006,31,14.159999999999997,16,59.0,59,PD
X-1303,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,-42.2,9,-18.90000000000001,14,32.0,32,SD
X-1303,BYL719 + binimetinib,"PIK3CA,MAPK",combo,-18.40000000000001,24,0.0999999999999943,27,92.0,92,SD-->-->PD
X-1303,cetuximab + encorafenib,"EGFR,BRAF",combo,28.90000000000001,19,3.700000000000003,13,51.68421052631579,75,SD-->PD
X-1303,CGM097,MDM2,single,102.8,21,40.18000000000001,11,19.88888888888889,24,PD
X-1303,CKX620,MAPK,single,-73.0,43,-16.59375,55,55.0,55,SD
X-1303,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,127.9,22,35.25,14,17.962264150943394,22,PD
X-1303,HDM201,MDM2,single,150.9,21,67.57999999999998,11,8.894736842105264,24,PD
X-1303,LEE011,"CDK4,CDK6,CDK4/6",single,-16.5,9,0.2999999999999971,18,53.8296875,78,SD-->PD
X-1303,encorafenib,BRAF,single,189.7,23,59.19999999999999,11,7.816234498308907,23,PD
X-1303,LJC049,TNKS,single,251.0,24,43.02000000000001,11,9.567901234567902,24,PD
X-1303,LKA136,"NTRK1,NTRK2,NTRK3",single,523.1,21,110.76,11,4.456674473067916,21,PD
X-1303,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-17.599999999999994,39,5.781818181818167,39,92.0,92,SD-->-->PD
X-1303,untreated,"UNKNOWN,Untreated",single,441.0,23,143.6,11,5.221957040572792,23,PD
X-1303,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,-37.6,32,-7.1555555555555515,32,69.12468827930175,94,SD-->PD
X-131,BGJ398,FGFR,single,68.80000000000001,10,51.67500000000001,10,10.0,10,PD
X-131,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,107.9,20,33.359999999999985,13,19.343490304709142,31,PD
X-131,BYL719,PIK3CA,single,115.3,20,45.97999999999999,13,18.87775061124694,31,PD
X-131,BYL719 + HSP990,"PIK3CA,HSP90",combo,3.5,13,5.079999999999998,13,30.0,30,SD-->PD
X-131,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,185.0,20,70.525,13,7.091954022988506,20,PD
X-131,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,42.30000000000001,27,27.25999999999999,13,30.0,30,PD
X-131,HDM201,MDM2,single,211.7,22,52.82499999999999,12,11.38095238095238,26,PD
X-131,"figitumumab""",IGF1R,single,172.2,10,57.94999999999999,10,8.31406888499708,10,PD
X-131,HSP990,HSP90,single,90.6,22,17.75,12,22.74015748031496,29,PD
X-131,INC280,MET,single,293.7,13,139.7,13,4.917748917748918,13,PD
X-131,INC280 + trastuzumab,"ERBB2,MET",combo,119.7,20,16.040000000000006,13,18.49904761904762,30,PD
X-131,LEE011,"CDK4,CDK6,CDK4/6",single,113.8,10,64.05000000000001,10,7.64102564102564,10,PD
X-131,LEE011 + everolimus,"CDK4,CDK6,MTOR,CDK4/6",combo,-37.4,24,-25.02000000000001,13,24.0,24,SD
X-131,LJM716,ERBB3,single,428.5,20,103.16,13,5.932773109243698,20,PD
X-131,LJM716 + trastuzumab,"ERBB3,ERBB2",combo,381.7,20,92.14,13,6.590636254501801,20,PD
X-131,LLM871,FGFR2/4,single,47.80000000000001,10,34.0,10,10.0,10,PD
X-131,binimetinib,"MAP2K1,MAP2K2,MAPK",single,23.200000000000003,20,41.31999999999999,13,22.59167604049494,30,PD
X-131,everolimus,MTOR,single,74.6,26,39.775000000000006,12,33.0,33,PD
X-131,trastuzumab,ERBB2,single,245.5,13,98.56,13,7.137032842582107,13,PD
X-1310,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,135.4,21,38.06,13,14.189526184538654,31,PD
X-1317,BKM120 + LDE225,"panPI3K,SMO",combo,-54.3,51,-20.487499999999997,79,79.0,79,PR
X-1317,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-81.1,55,-53.8875,81,81.0,81,PR
X-1317,"figitumumab""",IGF1R,single,112.1,20,40.16,13,15.756380510440836,33,PD
X-1317,gemcitabine-50mpk,chemotherapy,single,127.0,20,9.0,14,18.15068493150685,20,PD
X-1317,INC424 + binimetinib,"JAK,MAPK",combo,-20.299999999999997,43,-2.206666666666663,47,53.0,53,SD
X-1317,LEE011,"CDK4,CDK6,CDK4/6",single,107.9,20,44.22,13,18.301075268817204,29,PD
X-1317,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-46.5,55,-22.24117647058823,55,55.0,55,SD
X-1317,binimetinib-3.5mpk,MAPK,single,-86.5,44,-40.52,44,44.0,44,PR
X-1317,untreated,"UNKNOWN,Untreated",single,256.7,18,46.80000000000001,11,11.054011119936456,18,PD
X-1323,BGJ398,FGFR,single,196.1,21,-13.400000000000006,11,17.337423312883434,26,PD
X-1323,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-29.700000000000003,11,-22.325000000000003,11,75.0,75,SD-->PD
X-1323,BKM120 + binimetinib,"panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD",combo,-35.5,31,-24.56,31,90.15447154471543,120,SD-->PD
X-1323,BYL719,PIK3CA,single,-32.400000000000006,11,-20.924999999999997,11,50.465931863727455,55,SD-->PD
X-1323,BYL719 + LGH447,"PIK3CA,PIM",combo,-54.7,14,-39.9875,24,65.79069767441861,85,PR-->PD
X-1323,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,152.8,21,18.90000000000001,14,17.294736842105262,37,PD
X-1323,CGM097,MDM2,single,236.2,21,20.90000000000001,11,12.302571860816943,26,PD
X-1323,CKX620,MAPK,single,-25.0,28,-11.700000000000005,11,34.5292766934558,89,SD-->PD
X-1323,CLR457,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-18.299999999999997,9,-9.579999999999998,13,35.39153439153439,57,SD-->PD
X-1323,HDM201,MDM2,single,221.9,20,60.38,13,9.601769911504425,22,PD
X-1323,HSP990,HSP90,single,-15.0,3,-8.200000000000003,3,3.0,3,SD
X-1323,INC280,MET,single,445.0,20,61.95999999999998,13,9.897852960312298,22,PD
X-1323,LCL161 + paclitaxel,"BIRC2,TUBB,Tubulin",combo,-29.09999999999999,13,-25.09999999999999,13,44.86702127659574,56,SD-->PD
X-1323,LEE011,"CDK4,CDK6,CDK4/6",single,56.30000000000001,33,8.549999999999997,11,46.18811881188119,55,PD
X-1323,LGH447,PIM,single,138.6,28,53.30000000000001,11,9.9164265129683,41,PD
X-1323,LLM871,FGFR2/4,single,296.9,21,13.200000000000005,14,15.938321536905963,22,PD
X-1323,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-50.7,13,-30.260000000000005,13,42.602739726027394,70,PR-->PD
X-1323,untreated,"UNKNOWN,Untreated",single,387.8,20,94.92000000000002,13,5.753351206434316,22,PD
X-1323,LFW527 + binimetinib,"IGF1R,MAP2K1,MAP2K2",combo,-22.299999999999997,11,-12.600000000000009,11,33.885245901639344,65,SD-->PD
X-1329,5FU,chemotherapy,single,95.7,23,15.599999999999994,15,23.80625,54,PD
X-1329,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,223.8,23,44.42500000000001,15,15.555555555555555,29,PD
X-1329,BKM120 + LJC049,"panPI3K,TNKS",combo,521.0,21,122.425,14,6.506422018348624,21,PD
X-1329,BYL719,PIK3CA,single,105.3,13,45.94999999999999,13,12.349122807017542,13,PD
X-1329,BYL719 + cetuximab,"PIK3CA,EGFR",combo,185.3,20,63.16,14,9.20754716981132,28,PD
X-1329,BYL719 + cetuximab + encorafenib,"PIK3CA,EGFR,BRAF",combo,70.80000000000001,22,51.400000000000006,13,12.17948717948718,54,PD
X-1329,BYL719 + encorafenib,"PIK3CA,BRAF",combo,-13.5,36,-0.3499999999999943,14,57.30263157894737,81,SD-->PD
X-1329,BYL719 + LJM716,"PIK3CA,ERBB3,ERBB3,PIK3CA",combo,85.1,21,17.27499999999999,13,21.472016895459344,45,PD
X-1329,BYL719 + binimetinib,"PIK3CA,MAPK",combo,-57.9,42,-38.03333333333333,67,92.0,92,PR-->-->PD
X-1329,cetuximab + encorafenib,"EGFR,BRAF",combo,200.8,35,65.30000000000001,11,8.424999999999999,49,PD
X-1329,CGM097,MDM2,single,269.5,23,67.1,15,10.133264462809915,29,PD
