!Series_title	"Expression data from breast cancer FNA biopsies from patients ( (USO samples)"
"205985_x_at"	5.675868	5.573818	5.35933	5.293234	5.601083	5.81326	5.476734	5.300435	5.481427	5.537147	5.636856	5.458533	5.461646	5.655344	5.452083	5.226136	5.61501	5.283111	5.29243	5.527832	5.364838	5.845076	5.471108	5.40292	5.558061	5.321858	5.522859	5.666827	5.468819	5.302875	5.683386	5.423889	5.397969	5.668019	5.683994	5.801922	5.934629	5.503518	5.384111	5.329985	5.295324	5.690793	5.5338	5.65117	5.741392	5.73542	5.199558	5.631725	5.641553	5.205533	5.697916	5.714809	6.271378	5.511594	5.254833	5.537147	5.329985	5.676854	5.559969	5.770432	5.566804	5.445409	5.222123	5.537883	5.495571	5.777907	5.857107	5.642028	5.431307	5.624107	5.207874	5.694201	5.29372	5.525606	5.284102	5.906101	5.749831	5.455717	5.705175	5.189075	5.936758	5.74332	6.129803	5.729289	5.90397	5.84682	5.455647	5.580992	5.622808	5.454857	5.31563
"205986_at"	7.575583	7.125758	7.202112	6.887491	7.083729	7.537959	6.958363	6.780183	6.821824	7.038601	7.540265	7.041357	7.205699	7.45165	7.055881	6.723873	6.75524	6.86419	6.964833	7.003999	6.893455	7.379825	6.961217	6.795892	7.175376	7.070932	7.360454	6.949525	6.968386	7.09846	7.22036	7.152052	6.77011	6.922923	7.313594	7.30514	7.235372	6.878187	6.834611	6.828233	6.716118	6.980015	7.071462	6.891283	6.813024	6.703846	7.158111	7.403778	6.914351	7.076286	7.250621	6.787089	7.952419	7.007387	6.819729	6.991221	6.847634	6.911503	6.973818	7.064099	7.100556	6.722529	6.888578	6.880283	6.782744	6.829369	7.229487	7.047465	6.650405	6.899927	6.618357	7.244658	6.999459	6.970527	6.967139	6.8399	6.97187	6.657266	6.839896	6.845681	6.583358	6.925535	7.165157	6.917033	6.881348	6.842401	6.774329	7.025905	6.603669	6.655307	6.414043
"205987_at"	6.798506	6.856876	6.510193	6.451663	6.75309	7.026584	6.533347	6.468169	6.335515	6.374138	7.140109	6.471106	6.821466	6.694636	7.173498	6.463875	6.67368	6.285421	6.334396	6.654294	6.536824	7.01867	6.781076	6.546845	7.111403	6.612253	6.714309	6.54187	6.45455	6.700498	7.109875	6.7257	6.641113	7.060983	6.769168	7.055884	6.672671	6.567832	6.626453	6.330892	6.47383	6.619508	6.807117	6.669103	6.49018	6.67749	6.47114	6.644433	6.434753	6.319912	6.822282	6.483277	6.56184	6.911834	6.461099	6.57028	6.594896	6.598291	6.500142	6.678812	6.622448	6.285169	6.217361	6.437993	7.464394	6.557328	7.165204	6.899754	6.38986	6.599004	6.205683	7.401699	6.705991	6.186846	6.852904	6.474786	6.721799	6.445189	6.533038	6.838381	6.74663	6.70769	7.286849	6.495253	6.444133	6.668943	6.346037	6.703559	6.393782	6.507177	6.236067
"205988_at"	7.792572	7.289303	6.949235	6.947073	6.810153	7.242918	6.987005	6.711248	6.787605	7.147777	7.454341	6.980645	7.233118	6.984671	7.667449	6.984671	7.172392	6.896607	7.042771	7.145659	7.548717	7.779799	7.178381	7.172621	7.460001	6.892039	7.363006	7.231763	6.89348	7.11357	7.291218	7.17481	6.830527	7.772959	7.170734	7.703007	7.000528	7.113546	6.683471	6.79084	7.015334	6.947082	7.548444	6.950118	6.765257	6.934524	6.642281	7.332161	7.046152	6.79728	6.819073	6.863387	6.647453	7.144858	7.0683	6.787087	7.398748	6.869767	6.744352	6.901299	6.884987	6.318622	6.925001	6.534179	6.93655	7.046576	7.445276	7.070001	6.537551	6.849956	6.865539	7.273287	7.649857	7.024733	7.222388	7.041381	6.463959	6.884441	6.742611	7.086719	6.500764	6.778968	7.662268	6.886828	6.915108	6.824213	6.078072	7.553387	6.673407	6.693305	6.575993
"205989_s_at"	3.415036	3.290654	3.249793	3.23823	3.425355	3.447838	3.265949	3.310707	3.311781	3.317991	3.343133	3.210549	3.355897	3.425336	3.225524	3.328337	3.301517	3.229551	3.264558	3.307246	3.418084	3.632136	3.204272	3.287057	3.415336	3.513052	3.459341	3.370829	3.255338	3.399921	3.311465	3.606041	3.247989	3.40239	3.377316	3.438752	3.389774	3.340801	3.191869	3.588338	3.29029	3.389104	3.330581	3.321139	3.262585	3.345719	3.432012	3.334137	3.359109	3.263583	3.446155	3.275765	3.407207	3.30794	3.316711	3.412063	3.239752	3.306815	3.320753	3.211467	3.185702	3.308616	3.769983	3.187283	3.346535	3.34195	3.708566	3.577748	3.265685	3.352584	3.188956	3.375504	3.349229	3.32321	3.328337	3.318479	3.301661	3.282633	3.308715	3.317681	3.328337	3.392204	3.344687	3.276148	3.256317	3.391785	3.38546	3.567414	3.276478	3.510291	3.204281
"205990_s_at"	5.38072	5.898736	5.478904	6.12505	5.385663	7.178234	5.588435	5.570042	5.797494	5.837129	6.364934	5.232799	5.529978	5.368206	5.345735	5.788371	5.695366	4.757635	7.133815	5.744313	6.177172	5.389307	6.242033	7.369045	6.133276	5.261916	5.878348	5.383035	5.342431	6.263579	5.348058	5.513195	4.942481	5.486585	5.998508	5.364609	5.960823	6.083971	8.186802	5.580246	5.01655	6.616783	5.028002	6.354546	5.046389	5.342073	5.478495	5.657412	5.55206	6.456404	5.697054	6.228285	5.249579	6.424283	5.407908	5.63455	5.761562	5.528343	5.193766	5.388082	5.891408	5.337481	5.633092	5.056026	6.35261	5.311066	5.551924	5.602959	6.109747	6.061811	5.355647	5.444232	6.138566	7.622197	6.311881	6.642778	4.887423	4.885676	6.37563	8.056157	5.02156	6.77091	5.328386	5.344516	5.282651	5.46449	5.139004	5.693813	5.83221	6.705939	9.41186
"205991_s_at"	5.253409	6.790797	5.120088	5.131798	5.222901	5.375498	5.360474	5.875831	4.823304	5.588605	5.771831	5.398587	5.190228	5.898933	5.559268	4.931621	5.329808	4.827984	5.941762	5.203643	5.304614	5.313963	5.260658	4.920668	5.795121	5.146406	5.727864	5.328053	5.14213	5.336208	5.213741	5.200396	5.355585	5.691093	5.199072	5.695962	5.745624	6.279166	5.111411	5.00977	4.888276	5.042101	5.002361	5.324338	5.12799	5.44833	5.297681	5.026708	5.249361	5.770714	5.302136	5.257904	4.566781	5.632537	4.875153	5.311731	5.451923	4.86487	5.205601	4.924473	6.575978	5.230532	4.841607	4.948436	4.839474	5.211263	5.514139	5.164277	4.935416	5.147751	5.392268	5.303345	5.565072	5.151376	5.481919	4.955053	4.859323	5.014617	5.021125	5.004249	5.210283	5.219972	5.052291	5.06305	4.985645	4.990565	5.182435	5.035697	4.853535	5.088473	6.740341
"205992_s_at"	4.493145	5.202	4.462195	4.260403	5.155088	4.553022	4.597906	4.189016	5.034474	4.459546	4.568551	4.251658	4.280858	4.407434	4.542594	4.329013	4.489018	4.696986	4.578453	4.302366	4.694133	4.551798	4.814053	4.565132	4.579585	4.473226	4.687793	4.706231	4.669575	4.589731	4.83881	4.547373	4.688537	5.095564	4.51865	5.294008	4.451559	4.737906	4.490588	4.415938	4.640459	4.515213	4.570617	4.441916	4.352972	4.455229	4.509326	5.593917	4.68548	4.459108	4.501617	4.440101	4.696021	4.407397	5.266508	4.788805	4.46693	4.424692	4.280823	4.647086	4.086368	4.625394	4.739276	4.375475	4.635218	4.66128	4.400568	4.350371	4.66201	4.466517	5.107517	4.895388	5.089315	4.464545	5.196622	4.688403	4.61225	4.426081	4.635125	5.674711	4.344611	4.435297	4.55986	4.8202	4.791576	4.244032	4.469504	4.717308	4.540153	4.651625	5.310966
"205993_s_at"	6.621065	6.151373	6.249299	6.151748	6.293619	6.680537	6.239324	6.046747	6.120446	6.14683	6.31295	6.113875	6.090798	6.56045	6.647511	6.143678	6.403515	6.02653	6.039289	6.203186	6.214125	6.267462	6.279825	6.236016	6.520472	6.408467	6.261817	6.246112	6.249264	6.45719	6.47405	6.451071	6.313916	6.563634	6.533655	6.433576	6.397939	6.398588	6.18095	6.135485	6.044234	6.53665	6.556197	6.253101	6.125123	6.426378	6.421881	6.388696	6.226122	5.98058	6.697441	6.233249	6.75156	6.530742	6.031477	6.288941	6.21826	6.321368	6.292038	6.627212	6.607346	6.14398	6.115766	6.390264	6.548146	6.447804	6.737964	6.487361	6.135091	6.422339	6.01369	6.641378	6.066425	6.125492	6.405015	6.44645	6.490038	6.423289	6.347497	6.550116	6.452604	6.510329	6.857021	6.480451	6.732844	6.565214	6.439384	6.598672	6.320301	5.972498	5.903751
"205994_at"	5.203598	5.395718	5.205118	5.158294	5.200864	5.570138	5.534227	5.268663	5.10614	5.455535	5.649617	5.258006	5.521202	5.409691	5.29327	5.120305	5.277599	5.097022	5.470607	5.346363	5.45438	5.858435	5.10015	5.144951	5.743638	5.392298	5.353409	5.38774	5.546007	5.231149	5.636145	5.178782	5.21817	5.127488	5.346686	5.642949	5.275932	5.146912	5.187934	5.413793	5.275932	5.234141	5.175666	5.244737	5.172034	5.454048	5.228853	5.321225	5.261944	5.30147	5.431354	5.369703	5.319855	5.310787	5.036715	5.266559	5.507001	5.488148	5.197103	5.172859	5.12552	5.188233	5.121623	5.133509	5.196944	5.22282	5.516219	5.152312	5.145072	5.275932	5.215544	5.421546	5.202962	5.387152	5.316467	5.236697	5.209154	5.448091	5.20552	5.189075	5.220154	5.265851	5.385552	5.173101	5.235824	5.440532	5.273226	5.255879	5.121782	5.505637	5.339989
"205995_x_at"	6.821943	6.897622	6.846413	7.126289	6.848396	7.160656	7.397205	6.397221	6.501666	7.129836	7.39442	7.40563	7.291379	7.190363	7.232155	6.97126	7.561263	6.899381	7.042535	7.022811	7.017046	7.406252	7.101158	6.589998	7.025938	6.959186	6.810094	6.886643	7.265038	7.015414	7.467222	7.751232	7.044022	7.11983	7.236639	7.285076	6.768536	6.975427	7.008672	7.535696	7.599036	6.893221	6.863636	6.815657	7.428518	7.234613	6.927213	7.570673	7.379048	7.230198	7.601431	7.042052	6.758429	7.673545	7.488719	6.878559	6.861617	7.919894	7.092819	7.043767	7.01721	6.945555	7.367658	6.691345	6.85595	7.175128	6.896512	7.141649	7.100711	6.733239	6.973847	6.811473	6.810335	6.741312	7.048392	7.056283	6.750548	6.8813	6.711481	6.996405	7.067645	7.016984	7.092084	6.767676	7.2499	6.645419	6.943143	6.993363	7.144599	6.783914	7.64721
"205996_s_at"	5.437727	5.840615	5.512612	5.48792	5.185799	5.075204	5.786346	5.428826	5.357859	5.445678	5.944888	5.814524	5.348806	5.925217	5.4787	5.320638	6.37479	5.779797	5.61742	5.434481	5.397239	5.720485	5.357702	5.545241	5.240934	5.444378	5.29426	5.374291	5.716528	5.245193	5.674873	5.571355	5.794453	5.466418	5.804612	6.05757	5.181972	5.506686	5.680403	5.471314	6.390585	5.500359	5.641055	5.930928	5.675565	5.940562	6.037077	5.595276	5.167666	5.729645	5.763498	6.11352	5.749946	5.961034	5.150499	6.109098	5.405381	6.69682	5.397338	5.926024	5.277795	5.549716	6.574805	5.523683	6.306119	5.524108	5.565521	5.321923	5.607656	6.056905	5.593423	5.605678	5.460661	5.227376	5.296649	5.352921	5.372327	5.622038	5.345525	6.094029	5.543228	6.109333	6.125678	5.540338	5.71305	5.497344	5.4291	5.821745	5.697312	5.794494	6.256401
"205997_at"	6.004976	5.035301	4.80567	4.54855	4.815197	5.37772	5.370421	4.42966	4.563115	4.327594	4.721995	4.445858	4.648793	5.149745	6.364891	4.585203	4.774393	4.601313	4.351556	4.524463	5.044363	5.066032	5.288489	4.80425	5.289417	4.388821	5.052751	4.634749	4.457109	4.845224	4.594785	4.627092	4.505656	5.819699	5.130048	5.488336	4.690658	5.070523	4.895907	4.276524	4.638432	4.77758	5.156987	4.57274	4.721995	4.68973	4.653863	5.266606	5.086379	4.574318	4.85832	4.517065	4.715453	5.112164	4.826363	4.382332	4.602586	4.603682	4.320552	4.721995	4.396332	4.364396	5.247092	6.429004	6.069941	5.147051	4.462283	4.855785	4.277474	5.217657	4.644475	5.49235	4.814221	4.595818	4.73994	4.820116	4.591517	4.444217	4.313469	6.180098	4.264375	4.413594	5.31092	4.450342	4.890568	4.361691	4.348771	4.879541	4.524932	4.708119	4.836877
"205998_x_at"	7.57313	7.403221	7.442971	7.733343	7.562512	7.849741	7.434473	7.36744	6.917876	7.86378	8.217611	7.663204	7.652264	7.81822	7.878338	7.354053	7.966519	7.073946	7.499064	7.898144	7.508794	8.428991	7.535845	7.103784	8.366455	7.815432	7.46006	7.593882	7.52468	7.734669	8.189732	7.766588	7.104121	7.434078	7.62043	8.3905	7.906267	7.574289	7.371953	7.644415	7.196701	7.715545	6.938415	7.352513	7.052933	7.487889	7.765291	8.532662	7.298499	7.432134	7.734084	7.511054	8.110885	7.705819	7.280201	7.525802	7.537625	7.209957	7.227075	7.242228	7.321414	6.842639	7.09963	6.776274	7.217333	7.382243	8.357343	7.607236	7.362163	7.183954	6.975335	7.442144	8.144979	7.612742	7.636507	7.098875	7.458112	7.27127	7.424471	7.009043	6.950365	7.698469	7.219454	7.475732	7.31995	7.321261	7.546156	7.318609	7.248752	7.851677	6.808282
"205999_x_at"	5.03499	5.018611	5.247309	5.375533	5.215116	5.634898	5.163726	4.776616	5.008218	5.133869	5.668897	5.111314	5.196115	5.133869	5.22521	4.899819	5.223527	4.940354	5.033577	5.271897	5.417507	5.68208	5.274155	5.174162	5.702859	5.415889	5.152924	5.310787	5.081943	5.143888	5.445068	5.38009	4.956593	5.445916	5.206084	5.182921	5.378915	5.066265	5.028952	5.133869	5.160693	5.344381	5.370973	5.266067	5.053788	5.046821	5.281945	5.493885	5.18392	4.818274	5.282899	5.308393	5.483284	4.799945	4.960498	5.237501	5.141268	4.930042	4.994626	5.094025	5.008619	4.743238	4.869892	4.83132	5.083546	5.189339	5.459719	5.594185	4.861474	4.990432	4.83681	4.841465	4.868928	4.793957	5.066159	5.133869	4.909389	5.099713	5.280678	4.985491	5.450767	4.799816	5.090255	5.240128	5.593369	5.133869	5.25484	5.255658	4.913235	5.069352	4.839448
"206000_at"	3.973175	4.388717	4.106351	4.198079	4.248899	4.728438	4.400478	4.149422	4.229223	4.779771	4.589955	4.227402	4.51357	4.214226	4.158106	4.145909	4.332509	4.259865	4.327493	4.4597	4.481223	5.050056	4.248486	4.186923	4.729645	4.57919	4.350077	4.618531	4.139299	4.303079	4.550215	4.267682	4.05604	4.430067	4.230554	4.616815	4.178208	4.209897	4.034566	4.426309	4.271924	4.202357	3.954923	4.272435	4.220021	4.331165	4.505355	4.194301	4.18722	4.136654	4.590793	4.309048	4.269432	4.259544	4.034513	4.065472	4.346931	4.06012	4.358898	4.157785	3.99928	3.957052	3.958224	4.193141	3.884042	4.242766	4.980408	4.133846	4.066616	4.348176	4.046962	4.164666	4.471535	3.967342	4.404547	4.205197	4.142485	4.228653	4.258805	4.248899	4.178545	4.119331	4.164395	4.243233	4.397179	4.43739	4.159098	4.415327	4.054849	4.476105	3.922255
"206001_at"	5.606611	8.523524	5.558309	5.704819	5.748983	5.967809	5.701242	5.392639	5.462803	5.916775	5.888641	5.634862	5.770479	5.671479	5.741412	5.660554	6.005544	5.285746	5.701242	5.659257	5.593307	5.791565	5.683266	5.546279	6.470898	5.630799	5.927481	5.663586	5.791147	5.880716	5.930871	5.496467	5.540952	5.763216	5.776311	6.139123	5.511381	5.537665	5.631849	5.849111	5.56641	5.74565	5.477286	5.90759	5.779141	5.65363	5.896683	5.823984	5.820253	5.777635	5.823281	5.784318	5.70379	5.807851	5.516822	5.680831	5.724554	5.912324	5.642936	5.644749	6.249885	5.570814	5.778656	5.50709	5.764207	5.681711	6.034907	6.011112	5.556939	5.642862	5.263081	5.764804	5.900679	5.540035	5.874892	5.51992	5.424299	5.572686	5.791726	5.532069	5.813765	5.788145	5.829427	5.825157	5.659362	5.79818	5.582371	5.783541	5.610134	5.687769	5.36075
"206002_at"	4.67468	5.866175	4.664582	4.537242	4.678479	4.875214	5.080087	5.251951	4.452477	5.017283	5.310647	4.845398	4.814418	5.04366	4.960395	4.764785	5.567045	4.666941	4.979064	4.905075	5.152304	5.480246	4.666119	4.509772	5.523947	5.488388	5.023142	5.012831	7.450795	4.616582	5.070025	4.617644	4.679443	4.786827	4.939743	5.329109	4.605523	4.373156	4.813266	4.865786	4.986055	4.770763	4.679603	5.103798	4.702284	4.811264	5.926765	4.790279	4.733688	5.262154	5.115114	4.762302	4.960943	5.229238	4.430082	4.630243	4.721281	6.98753	4.724499	4.629395	4.619618	4.55674	4.318591	4.290206	4.792178	4.580764	5.160432	4.67201	4.775908	4.677522	4.574665	4.511894	5.133592	4.496435	5.698095	4.67559	4.631733	4.472013	4.71967	4.557625	4.427938	4.776677	4.422748	4.60236	4.727014	4.824703	4.583499	4.885874	5.38255	4.943883	4.408905
"206003_at"	4.786665	4.614607	5.017585	4.879711	4.917709	5.027402	4.872461	4.608492	4.299969	4.9823	5.033366	4.676532	4.502899	4.865153	4.791018	4.791304	4.462101	5.048073	4.71788	4.790897	4.945204	5.152562	4.510533	4.671197	4.707014	4.537614	5.067137	4.627952	4.100252	5.638679	4.938056	5.095112	4.597992	4.503714	4.454444	4.755028	6.143712	4.353567	4.858303	4.646194	4.914448	4.495259	4.688326	4.402302	4.373425	4.650642	4.714389	5.25239	4.835869	4.558059	4.238424	4.5994	4.732629	4.847575	4.537529	4.217394	5.958841	4.321769	4.783813	4.312467	4.43825	4.3088	4.817693	4.510596	4.349732	4.191766	4.794673	4.472285	4.551113	4.704946	4.679154	4.473863	5.031293	4.539778	4.633792	4.30961	5.15981	4.714755	4.146144	4.71989	4.288138	4.428103	4.687001	4.434812	5.061712	4.574138	4.229332	4.724234	4.354014	4.87073	4.68101
"206004_at"	6.012873	5.732181	5.786075	5.70141	5.928569	6.467712	5.999932	6.002799	5.630429	5.798796	6.141558	5.806426	5.892011	6.289678	6.040404	5.830827	6.075057	5.652999	5.882313	5.890152	5.957202	6.164904	5.790794	6.033425	6.393596	6.163324	6.163695	5.717104	5.779123	6.042585	6.368455	6.346351	5.729084	6.147168	6.312248	6.440475	6.32974	5.729918	5.92847	5.720531	5.86346	6.08875	6.200276	5.993605	5.79894	5.761229	5.646506	5.821919	5.963429	5.774832	6.03394	6.008688	5.724001	6.049726	5.526853	5.932253	5.83581	5.980369	5.7593	6.136632	5.468026	5.525114	5.509306	5.910723	6.211725	5.737744	6.456091	5.772642	6.010616	6.524916	5.521287	6.3315	5.886616	5.542234	6.003534	5.684107	6.250074	5.766466	5.934453	6.10043	5.695164	6.220512	6.67012	5.61159	5.752426	5.981895	6.09519	6.236157	5.969507	5.976818	5.483817
"206005_s_at"	4.410114	4.308551	4.028363	4.461092	4.311478	4.243416	4.409969	4.030585	4.285616	4.547816	4.503048	4.672517	4.353303	4.616087	4.336878	4.617522	4.973398	4.199152	4.546332	4.248686	4.645204	4.63804	4.411107	4.203228	4.738882	4.346629	4.238265	4.222099	4.515731	4.484225	4.575654	4.451009	4.363028	4.281209	4.331759	4.241808	4.549673	4.247392	4.410114	4.87257	4.38775	4.099472	4.253375	4.316908	4.459225	4.461417	4.567352	4.625433	4.338672	4.355382	4.479318	4.757471	4.512921	4.598003	4.419811	4.333057	4.248963	4.273823	4.168987	4.501111	4.531404	4.257018	4.660041	4.564934	4.349946	4.434087	4.80781	4.453069	4.261233	4.422884	4.189534	4.358947	4.081915	4.275267	4.243871	4.37399	4.544602	4.493145	4.254497	4.756931	4.552911	4.447222	4.654318	4.366396	4.390416	4.410114	4.507441	4.393099	5.09053	4.50691	4.220139
"206006_s_at"	5.998601	6.226203	5.92773	5.922443	6.181212	6.043154	6.092952	5.734664	5.726934	6.422796	6.726683	6.089595	6.212874	6.246792	6.139167	6.125344	6.662884	5.981177	6.565018	6.553656	6.428841	6.599861	5.836558	5.752267	6.52111	6.104684	6.191262	6.143114	6.062118	6.230576	6.507494	6.162341	5.724267	5.962639	6.073921	6.363716	6.190675	6.023613	6.117961	6.144546	5.860353	5.979549	5.810667	5.855098	6.414638	5.761776	6.057896	6.329977	5.940458	6.012266	6.174294	6.103656	6.352388	6.354476	5.864303	5.778674	6.211817	6.01881	5.970156	5.816183	5.720568	5.722315	6.084508	5.714173	5.85154	6.612823	6.560785	6.211282	5.824887	5.907415	5.806228	5.793642	6.589315	5.811097	6.210734	5.961402	6.200942	5.772504	5.869866	5.943762	5.738033	6.006473	5.998073	5.902729	5.862754	5.899467	6.049405	5.877189	6.003742	6.322933	5.708416
"206007_at"	3.662534	3.965063	3.815264	3.813291	3.894935	3.834443	3.818453	3.66499	3.753023	3.836401	4.02125	3.90318	3.807594	3.848421	3.967984	3.730093	4.316288	3.538044	3.863767	3.826776	3.900004	4.171077	3.76968	3.821788	4.147056	3.960592	3.943359	4.044472	3.807546	3.82933	3.832441	3.826072	3.476262	3.777132	3.610947	3.839948	3.886558	3.762249	3.669403	3.688967	3.788811	3.870687	3.620281	3.719695	3.662432	3.755292	3.687416	3.8048	3.652234	3.619219	3.647847	3.695713	3.79129	3.760374	3.718066	3.722302	3.854057	3.823323	4.233077	3.582808	3.671307	3.67494	3.685245	3.645306	3.744312	3.679052	3.983949	3.810489	3.733301	3.761043	3.610173	3.780091	4.376026	3.762249	4.386258	3.564128	3.640203	3.699204	3.762249	3.738235	3.589578	3.77235	3.523327	3.868205	3.749522	3.854587	3.639899	3.91696	3.657801	3.772494	3.608344
"206008_at"	4.915061	4.714942	4.802285	4.805274	4.845391	5.308739	4.955808	4.678025	4.723474	4.734207	4.994046	4.858142	4.933046	4.936417	5.020043	4.459947	4.874708	4.806765	4.715581	5.240095	4.709527	5.168515	4.753721	4.758761	5.127657	5.067692	5.284476	5.036261	4.651857	4.911192	5.288042	5.107619	4.661368	5.170268	5.343524	5.293581	5.043899	5.01308	4.66778	4.809065	4.872431	4.983039	4.938309	4.680467	4.686398	4.910733	5.046779	4.944271	4.610694	4.643945	5.162546	4.925121	5.381871	4.893007	4.928619	5.088087	4.815141	5.304169	4.707915	4.911192	5.120666	4.915472	4.84122	4.630368	5.159419	4.869594	5.306295	4.903841	4.893108	5.002505	4.650322	4.984006	4.516867	4.874455	4.802762	4.871147	5.194938	4.800485	4.915008	4.951266	5.165349	4.957746	5.662693	5.157655	5.328914	5.061124	4.797602	5.063124	4.78406	5.009899	4.962141
"206009_at"	5.079741	5.440471	5.038813	5.255021	5.274585	5.379707	5.11711	5.120507	5.024767	5.43593	5.384453	5.271491	5.933873	5.056036	5.828438	5.075871	5.9046	4.850793	5.152682	5.466289	5.353081	5.606859	5.201731	5.145539	5.502585	5.47197	5.23461	5.611963	6.111635	5.401402	5.59228	5.473367	5.17795	5.423039	5.296934	5.754613	5.126695	5.290781	5.015507	5.101337	5.072639	5.363166	5.205136	5.511357	5.236169	5.26104	5.54205	5.786429	5.31367	5.442558	5.751924	5.476837	6.155605	5.208989	4.944821	5.053758	5.601838	5.423282	5.264822	5.389534	5.095654	4.928602	5.088119	4.909458	4.963455	5.413074	5.476239	5.703338	5.279088	5.172718	4.837126	5.315212	5.486497	5.18522	5.49416	5.232326	5.368639	5.203238	5.148171	5.082575	5.583746	5.229523	5.326235	5.356583	5.44625	5.365614	4.932381	5.435834	5.444883	5.411452	5.174455
